Identifier;DimensionGroupId;DimensionId;Index;Title;Description
WP1925;1;Woonplaatsen;1;Aadorp;
WP2774;1;Woonplaatsen;2;Aagtekerke;
WP2145;1;Woonplaatsen;3;Aalden;
WP2571;1;Woonplaatsen;4;Aalsmeer;
WP1600;1;Woonplaatsen;5;Aalsmeerderbrug;
WP2626;1;Woonplaatsen;6;Aalst;
WP3387;1;Woonplaatsen;7;Aalsum;
WP1193;1;Woonplaatsen;8;Aalten;
WP2673;1;Woonplaatsen;9;Ter Aar;
WP2394;1;Woonplaatsen;10;Ter Aard;
WP2961;1;Woonplaatsen;11;Aardenburg;
WP1079;1;Woonplaatsen;12;Aarlanderveen;
WP1445;1;Woonplaatsen;13;Aarle-Rixtel;
WP2788;1;Woonplaatsen;14;Aartswoud;
WP2400;1;Woonplaatsen;15;Abbega;
WP3147;1;Woonplaatsen;16;Abbekerk;
WP1385;1;Woonplaatsen;17;Abbenbroek;
WP1608;1;Woonplaatsen;18;Abbenes;
WP1332;1;Woonplaatsen;19;Abcoude;
WP1364;1;Woonplaatsen;20;Achlum;
WP1063;1;Woonplaatsen;21;Achterveld;
WP2640;1;Woonplaatsen;22;Achterveld;
WP2131;1;Woonplaatsen;23;Achthuizen;
WP3493;1;Woonplaatsen;24;Achtmaal;
WP3527;1;Woonplaatsen;25;Acquoy;
WP2464;1;Woonplaatsen;26;Adorp;
WP2114;1;Woonplaatsen;27;Aduard;
WP2652;1;Woonplaatsen;28;Aerdenhout;
WP2976;1;Woonplaatsen;29;Aerdt;
WP2902;1;Woonplaatsen;30;Afferden;
WP1122;1;Woonplaatsen;31;Afferden L;
WP1407;1;Woonplaatsen;32;Agelo;
WP2267;1;Woonplaatsen;33;Akersloot;
WP2525;1;Woonplaatsen;34;Akkrum;
WP2484;1;Woonplaatsen;35;Akmarijp;
WP1283;1;Woonplaatsen;36;Albergen;
WP2386;1;Woonplaatsen;37;Alblasserdam;
WP3224;1;Woonplaatsen;38;Alde Leie;
WP2532;1;Woonplaatsen;39;Aldeboarn;
WP2441;1;Woonplaatsen;40;Aldtsjerk;
WP3313;1;Woonplaatsen;41;Aldwâld;
WP1623;1;Woonplaatsen;42;Alem;
WP2348;1;Woonplaatsen;43;Alkmaar;
WP2301;1;Woonplaatsen;44;Allingawier;
WP1924;1;Woonplaatsen;45;Almelo;
WP1334;1;Woonplaatsen;46;Almen;
WP1270;1;Woonplaatsen;47;Almere;
WP3300;1;Woonplaatsen;48;Almkerk;
WP1766;1;Woonplaatsen;49;Alphen;
WP3432;1;Woonplaatsen;50;Alphen;
WP1080;1;Woonplaatsen;51;Alphen aan den Rijn;
WP1633;1;Woonplaatsen;52;Alteveer;
WP3079;1;Woonplaatsen;53;Alteveer;
WP3160;1;Woonplaatsen;54;Alteveer;
WP1810;1;Woonplaatsen;55;Alteveer gem Hoogeveen;
WP1767;1;Woonplaatsen;56;Altforst;
WP1438;1;Woonplaatsen;57;Ambt Delden;
WP2106;1;Woonplaatsen;58;Ameide;
WP1147;1;Woonplaatsen;59;Amen;
WP1026;1;Woonplaatsen;60;America;
WP3337;1;Woonplaatsen;61;Amerongen;
WP1664;1;Woonplaatsen;62;Amersfoort;
WP2367;1;Woonplaatsen;63;Ammerstol;
WP1624;1;Woonplaatsen;64;Ammerzoden;
WP3547;1;Woonplaatsen;65;Amstelhoek;
WP1050;1;Woonplaatsen;66;Amstelveen;
WP2099;1;Woonplaatsen;67;Amstenrade;
WP3594;1;Woonplaatsen;68;Amsterdam;
WP3569;1;Woonplaatsen;69;Amsterdam-Duivendrecht;
WP3301;1;Woonplaatsen;70;Andel;
WP2466;1;Woonplaatsen;71;Den Andel;
WP1862;1;Woonplaatsen;72;Andelst;
WP1148;1;Woonplaatsen;73;Anderen;
WP1053;1;Woonplaatsen;74;Andijk;
WP1537;1;Woonplaatsen;75;Ane;
WP1538;1;Woonplaatsen;76;Anerveen;
WP1539;1;Woonplaatsen;77;Anevelde;
WP3133;1;Woonplaatsen;78;Angeren;
WP1299;1;Woonplaatsen;79;Angerlo;
WP2999;1;Woonplaatsen;80;Ankeveen;
WP1149;1;Woonplaatsen;81;Anloo;
WP3185;1;Woonplaatsen;82;Anna Paulowna;
WP1150;1;Woonplaatsen;83;Annen;
WP1151;1;Woonplaatsen;84;Annerveenschekanaal;
WP3104;1;Woonplaatsen;85;Ansen;
WP3161;1;Woonplaatsen;86;Ansen;
WP2296;1;Woonplaatsen;87;Ter Apel;
WP3560;1;Woonplaatsen;88;Apeldoorn;
WP2297;1;Woonplaatsen;89;Ter Apelkanaal;
WP1753;1;Woonplaatsen;90;Appelscha;
WP1768;1;Woonplaatsen;91;Appeltern;
WP3386;1;Woonplaatsen;92;Appingedam;
WP3140;1;Woonplaatsen;93;Arcen;
WP1432;1;Woonplaatsen;94;Arkel;
WP1008;1;Woonplaatsen;95;Arnemuiden;
WP1296;1;Woonplaatsen;96;Arnhem;
WP3630;1;Woonplaatsen;97;Arriën;
WP2302;1;Woonplaatsen;98;Arum;
WP3370;1;Woonplaatsen;99;Asch;
WP2353;1;Woonplaatsen;100;Asperen;
WP2391;1;Woonplaatsen;101;Assen;
WP1878;1;Woonplaatsen;102;Assendelft;
WP2928;1;Woonplaatsen;103;Asten;
WP3307;1;Woonplaatsen;104;Augsbuert-Lytsewâld;
WP3173;1;Woonplaatsen;105;Augustinusga;
WP2824;1;Woonplaatsen;106;Austerlitz;
WP1183;1;Woonplaatsen;107;Avenhorn;
WP1128;1;Woonplaatsen;108;Axel;
WP2202;1;Woonplaatsen;109;Azewijn;
WP2621;2;Woonplaatsen;110;Baaiduinen;
WP2008;2;Woonplaatsen;111;Baaium;
WP1527;2;Woonplaatsen;112;Baak;
WP1333;2;Woonplaatsen;113;Baambrugge;
WP2009;2;Woonplaatsen;114;Baard;
WP1251;2;Woonplaatsen;115;Baarland;
WP2883;2;Woonplaatsen;116;Baarle-Nassau;
WP2602;2;Woonplaatsen;117;Baarlo;
WP2691;2;Woonplaatsen;118;Baarlo;
WP1092;2;Woonplaatsen;119;Baarn;
WP2692;2;Woonplaatsen;120;Baars;
WP1298;2;Woonplaatsen;121;Babberich;
WP1951;2;Woonplaatsen;122;Babyloniënbroek;
WP1420;2;Woonplaatsen;123;Bad Nieuweschans;
WP1617;2;Woonplaatsen;124;Badhoevedorp;
WP2940;2;Woonplaatsen;125;Baexem;
WP2465;2;Woonplaatsen;126;Baflo;
WP2090;2;Woonplaatsen;127;Bakel;
WP1673;2;Woonplaatsen;128;Bakhuizen;
WP3342;2;Woonplaatsen;129;Bakkeveen;
WP2570;2;Woonplaatsen;130;Balgoij;
WP3005;2;Woonplaatsen;131;Balinge;
WP1674;2;Woonplaatsen;132;Balk;
WP1540;2;Woonplaatsen;133;Balkbrug;
WP1153;2;Woonplaatsen;134;Balloërveld;
WP1152;2;Woonplaatsen;135;Balloo;
WP2587;2;Woonplaatsen;136;Ballum;
WP3067;2;Woonplaatsen;137;Baneheide;
WP1690;2;Woonplaatsen;138;Banholt;
WP1272;2;Woonplaatsen;139;Bant;
WP2239;2;Woonplaatsen;140;Bantega;
WP1335;2;Woonplaatsen;141;Barchem;
WP1594;2;Woonplaatsen;142;Barendrecht;
WP1987;2;Woonplaatsen;143;Barger-Compascuum;
WP3597;2;Woonplaatsen;144;Barneveld;
WP2514;2;Woonplaatsen;145;Barsingerhorn;
WP2693;2;Woonplaatsen;146;Basse;
WP2568;2;Woonplaatsen;147;Batenburg;
WP2854;2;Woonplaatsen;148;Bathmen;
WP3624;2;Woonplaatsen;149;Bavel;
WP3437;2;Woonplaatsen;150;Bavel AC;
WP2010;2;Woonplaatsen;151;Bears;
WP2829;2;Woonplaatsen;152;Bedum;
WP1918;2;Woonplaatsen;153;Beegden;
WP2872;2;Woonplaatsen;154;Beek;
WP2203;2;Woonplaatsen;155;Beek;
WP1670;2;Woonplaatsen;156;Beek;
WP1446;2;Woonplaatsen;157;Beek en Donk;
WP2258;2;Woonplaatsen;158;Beekbergen;
WP2254;2;Woonplaatsen;159;Beemte Broekland;
WP1449;2;Woonplaatsen;160;Beers NB;
WP3508;2;Woonplaatsen;161;Beerta;
WP2548;2;Woonplaatsen;162;Beerze;
WP2549;2;Woonplaatsen;163;Beerzerveld;
WP3213;2;Woonplaatsen;164;Beesd;
WP1950;2;Woonplaatsen;165;Beesel;
WP1837;2;Woonplaatsen;166;Beets;
WP3343;2;Woonplaatsen;167;Beetsterzwaag;
WP3006;2;Woonplaatsen;168;Beilen;
WP1610;2;Woonplaatsen;169;Beinsdorp;
WP1476;2;Woonplaatsen;170;Belfeld;
WP2231;2;Woonplaatsen;171;Bellingwolde;
WP1661;2;Woonplaatsen;172;Beltrum;
WP2694;2;Woonplaatsen;173;Belt-Schutsloot;
WP1691;2;Woonplaatsen;174;Bemelen;
WP3131;2;Woonplaatsen;175;Bemmel;
WP1769;2;Woonplaatsen;176;Beneden-Leeuwen;
WP3533;2;Woonplaatsen;177;Bennebroek;
WP2766;2;Woonplaatsen;178;Bennekom;
WP2146;2;Woonplaatsen;179;Benneveld;
WP3148;2;Woonplaatsen;180;Benningbroek;
WP1958;2;Woonplaatsen;181;Benschop;
WP1439;2;Woonplaatsen;182;Bentelo;
WP2853;2;Woonplaatsen;183;Benthuizen;
WP1306;2;Woonplaatsen;184;Bentveld;
WP3618;2;Woonplaatsen;185;Berg en Dal;
WP1716;2;Woonplaatsen;186;Berg en Terblijt;
WP2365;2;Woonplaatsen;187;Bergambacht;
WP1457;2;Woonplaatsen;188;Bergeijk;
WP3047;2;Woonplaatsen;189;Bergen (NH);
WP3046;2;Woonplaatsen;190;Bergen aan Zee;
WP1121;2;Woonplaatsen;191;Bergen L;
WP1937;2;Woonplaatsen;192;Bergen op Zoom;
WP1541;2;Woonplaatsen;193;Bergentheim;
WP2565;2;Woonplaatsen;194;Bergharen;
WP3250;2;Woonplaatsen;195;Berghem;
WP1688;2;Woonplaatsen;196;Bergschenhoek;
WP3438;2;Woonplaatsen;197;Beringe;
WP1687;2;Woonplaatsen;198;Berkel en Rodenrijs;
WP1044;2;Woonplaatsen;199;Berkel-Enschot;
WP2366;2;Woonplaatsen;200;Berkenwoude;
WP1184;2;Woonplaatsen;201;Berkhout;
WP2057;2;Woonplaatsen;202;Berlicum;
WP2724;2;Woonplaatsen;203;Berltsum;
WP2627;2;Woonplaatsen;204;Bern;
WP1456;2;Woonplaatsen;205;Best;
WP1214;2;Woonplaatsen;206;Beugen;
WP1711;2;Woonplaatsen;207;Beuningen;
WP2751;2;Woonplaatsen;208;Beuningen Gld;
WP3371;2;Woonplaatsen;209;Beusichem;
WP1230;2;Woonplaatsen;210;Beutenaken;
WP2735;2;Woonplaatsen;211;Beverwijk;
WP2429;2;Woonplaatsen;212;Biddinghuizen;
WP3232;2;Woonplaatsen;213;Bierum;
WP1129;2;Woonplaatsen;214;Biervliet;
WP2975;2;Woonplaatsen;215;Biervliet;
WP1309;2;Woonplaatsen;216;Biest-Houtakker;
WP1425;2;Woonplaatsen;217;Biezenmortel;
WP2775;2;Woonplaatsen;218;Biggekerke;
WP2934;2;Woonplaatsen;219;De Bilt;
WP2935;2;Woonplaatsen;220;Bilthoven;
WP2845;2;Woonplaatsen;221;Bingelrade;
WP2722;2;Woonplaatsen;222;Bitgum;
WP2723;2;Woonplaatsen;223;Bitgummole;
WP1064;2;Woonplaatsen;224;Bladel;
WP2695;2;Woonplaatsen;225;Blankenham;
WP2828;2;Woonplaatsen;226;Blaricum;
WP3509;2;Woonplaatsen;227;Blauwestad;
WP2401;2;Woonplaatsen;228;Blauwhuis;
WP1689;2;Woonplaatsen;229;Bleiswijk;
WP1720;2;Woonplaatsen;230;Blesdijke;
WP1980;2;Woonplaatsen;231;Bleskensgraaf ca;
WP1722;2;Woonplaatsen;232;De Blesse;
WP2725;2;Woonplaatsen;233;Blessum;
WP3199;2;Woonplaatsen;234;Blije;
WP2232;2;Woonplaatsen;235;Blijham;
WP1856;2;Woonplaatsen;236;Blitterswijck;
WP2654;2;Woonplaatsen;237;Bloemendaal;
WP3613;2;Woonplaatsen;238;Blokker;
WP2696;2;Woonplaatsen;239;Blokzijl;
WP3389;2;Woonplaatsen;240;Boarnwert;
WP2011;2;Woonplaatsen;241;Boazum;
WP3066;2;Woonplaatsen;242;Bocholtz;
WP2665;2;Woonplaatsen;243;Bodegraven;
WP3138;2;Woonplaatsen;244;Boekel;
WP3174;2;Woonplaatsen;245;Boelenslaan;
WP1371;2;Woonplaatsen;246;Boer;
WP1829;2;Woonplaatsen;247;Ten Boer;
WP2259;2;Woonplaatsen;248;Boerakker;
WP1615;2;Woonplaatsen;249;Boesingheliede;
WP1721;2;Woonplaatsen;250;Boijl;
WP2726;2;Woonplaatsen;251;Boksum;
WP2079;2;Woonplaatsen;252;Bolsward;
WP2132;2;Woonplaatsen;253;Den Bommel;
WP2193;2;Woonplaatsen;254;Bontebok;
WP3275;2;Woonplaatsen;255;Boornbergum;
WP2485;2;Woonplaatsen;256;Boornzwaag;
WP1659;2;Woonplaatsen;257;Borculo;
WP1782;2;Woonplaatsen;258;Borger;
WP1242;2;Woonplaatsen;259;Borgercompagnie;
WP2275;2;Woonplaatsen;260;Borgercompagnie;
WP3233;2;Woonplaatsen;261;Borgsweer;
WP2808;2;Woonplaatsen;262;Born;
WP3511;2;Woonplaatsen;263;Borne;
WP1926;2;Woonplaatsen;264;Bornerbroek;
WP1252;2;Woonplaatsen;265;Borssele;
WP2823;2;Woonplaatsen;266;Bosch en Duin;
WP3105;2;Woonplaatsen;267;Boschoord;
WP2998;2;Woonplaatsen;268;Boskoop;
WP1249;2;Woonplaatsen;269;Bosschenhoofd;
WP3080;2;Woonplaatsen;270;Botlek Rotterdam;
WP2294;2;Woonplaatsen;271;Bourtange;
WP1102;2;Woonplaatsen;272;Bovenkarspel;
WP1770;2;Woonplaatsen;273;Boven-Leeuwen;
WP3007;2;Woonplaatsen;274;Bovensmilde;
WP1215;2;Woonplaatsen;275;Boxmeer;
WP2439;2;Woonplaatsen;276;Boxtel;
WP2204;2;Woonplaatsen;277;Braamt;
WP2628;2;Woonplaatsen;278;Brakel;
WP1981;2;Woonplaatsen;279;Brandwijk;
WP3390;2;Woonplaatsen;280;Brantgum;
WP3622;2;Woonplaatsen;281;Breda;
WP1194;2;Woonplaatsen;282;Bredevoort;
WP1587;2;Woonplaatsen;283;Breedenbroek;
WP3186;2;Woonplaatsen;284;Breezand;
WP2303;2;Woonplaatsen;285;Breezanddijk;
WP2965;2;Woonplaatsen;286;Breskens;
WP1392;2;Woonplaatsen;287;Breukelen;
WP3004;2;Woonplaatsen;288;Breukeleveen;
WP2368;2;Woonplaatsen;289;Brielle;
WP2115;2;Woonplaatsen;290;Briltil;
WP3225;2;Woonplaatsen;291;Britsum;
WP2012;2;Woonplaatsen;292;Britswert;
WP2486;2;Woonplaatsen;293;Broek;
WP1940;2;Woonplaatsen;294;Broek in Waterland;
WP1116;2;Woonplaatsen;295;Broek op Langedijk;
WP1027;2;Woonplaatsen;296;Broekhuizen;
WP1086;2;Woonplaatsen;297;Broekhuizen;
WP1028;2;Woonplaatsen;298;Broekhuizenvorst;
WP1497;2;Woonplaatsen;299;Broekland;
WP3265;2;Woonplaatsen;300;Broeksterwâld;
WP1530;2;Woonplaatsen;301;Bronkhorst;
WP1783;2;Woonplaatsen;302;Bronneger;
WP1784;2;Woonplaatsen;303;Bronnegerveen;
WP2674;2;Woonplaatsen;304;Brouwershaven;
WP2629;2;Woonplaatsen;305;Bruchem;
WP1542;2;Woonplaatsen;306;Brucht;
WP3609;2;Woonplaatsen;307;Bruchterveld;
WP3320;2;Woonplaatsen;308;Bruinehaar;
WP2675;2;Woonplaatsen;309;Bruinisse;
WP1111;2;Woonplaatsen;310;Brummen;
WP2849;2;Woonplaatsen;311;Brunssum;
WP3008;2;Woonplaatsen;312;Bruntinge;
WP2809;2;Woonplaatsen;313;Buchten;
WP1571;2;Woonplaatsen;314;Budel;
WP1573;2;Woonplaatsen;315;Budel-Dorplein;
WP1572;2;Woonplaatsen;316;Budel-Schoot;
WP2941;2;Woonplaatsen;317;Buggenum;
WP1785;2;Woonplaatsen;318;Buinen;
WP1786;2;Woonplaatsen;319;Buinerveen;
WP1607;2;Woonplaatsen;320;Buitenkaag;
WP3175;2;Woonplaatsen;321;Buitenpost;
WP2697;2;Woonplaatsen;322;De Bult;
WP1461;2;Woonplaatsen;323;Bunde;
WP2914;2;Woonplaatsen;324;Bunne;
WP2603;2;Woonplaatsen;325;Bunnik;
WP2237;2;Woonplaatsen;326;Bunschoten-Spakenburg;
WP3200;2;Woonplaatsen;327;Burdaard;
WP3372;2;Woonplaatsen;328;Buren;
WP2589;2;Woonplaatsen;329;Buren;
WP2740;2;Woonplaatsen;330;Den Burg;
WP2762;2;Woonplaatsen;331;Burgerbrug;
WP1603;2;Woonplaatsen;332;Burgerveen;
WP2676;2;Woonplaatsen;333;Burgh-Haamstede;
WP2451;2;Woonplaatsen;334;Burgum;
WP2304;2;Woonplaatsen;335;Burgwerd;
WP3308;2;Woonplaatsen;336;Burum;
WP1331;2;Woonplaatsen;337;Bussum;
WP3373;2;Woonplaatsen;338;Buurmalsen;
WP3532;2;Woonplaatsen;339;Buurmalsen;
WP1692;3;Woonplaatsen;340;Cadier en Keer;
WP2964;3;Woonplaatsen;341;Cadzand;
WP2757;3;Woonplaatsen;342;Callantsoog;
WP1105;3;Woonplaatsen;343;Capelle aan den IJssel;
WP2885;3;Woonplaatsen;344;Castelre;
WP2328;3;Woonplaatsen;345;Castenray;
WP1067;3;Woonplaatsen;346;Casteren;
WP2268;3;Woonplaatsen;347;Castricum;
WP3433;3;Woonplaatsen;348;Chaam;
WP3092;3;Woonplaatsen;349;Clinge;
WP2737;3;Woonplaatsen;350;De Cocksdorp;
WP2147;3;Woonplaatsen;351;Coevorden;
WP3190;3;Woonplaatsen;352;Colijnsplaat;
WP1544;3;Woonplaatsen;353;Collendoorn;
WP2855;3;Woonplaatsen;354;Colmschate;
WP2305;3;Woonplaatsen;355;Cornwerd;
WP1304;3;Woonplaatsen;356;Cothen;
WP1281;3;Woonplaatsen;357;Creil;
WP1620;3;Woonplaatsen;358;Cromvoirt;
WP1612;3;Woonplaatsen;359;Cruquius;
WP1450;3;Woonplaatsen;360;Cuijk;
WP2052;3;Woonplaatsen;361;Culemborg;
WP1038;4;Woonplaatsen;362;Daarle;
WP1039;4;Woonplaatsen;363;Daarlerveen;
WP2300;4;Woonplaatsen;364;Dalem;
WP2148;4;Woonplaatsen;365;Dalen;
WP2149;4;Woonplaatsen;366;Dalerpeel;
WP2150;4;Woonplaatsen;367;Dalerveen;
WP1237;4;Woonplaatsen;368;Dalfsen;
WP2550;4;Woonplaatsen;369;Dalmsholte;
WP3266;4;Woonplaatsen;370;Damwâld;
WP3106;4;Woonplaatsen;371;Darp;
WP2526;4;Woonplaatsen;372;Dearsum;
WP1546;4;Woonplaatsen;373;Dedemsvaart;
WP2306;4;Woonplaatsen;374;Dedgum;
WP2773;4;Woonplaatsen;375;Deelen;
WP2903;4;Woonplaatsen;376;Deest;
WP3217;4;Woonplaatsen;377;Deil;
WP2727;4;Woonplaatsen;378;Deinum;
WP1440;4;Woonplaatsen;379;Delden;
WP1143;4;Woonplaatsen;380;Delfgauw;
WP2240;4;Woonplaatsen;381;Delfstrahuizen;
WP2138;4;Woonplaatsen;382;Delft;
WP3234;4;Woonplaatsen;383;Delfzijl;
WP2630;4;Woonplaatsen;384;Delwijnen;
WP3260;4;Woonplaatsen;385;Demen;
WP1408;4;Woonplaatsen;386;Denekamp;
WP1774;4;Woonplaatsen;387;Deurne;
WP1669;4;Woonplaatsen;388;Deurningen;
WP1409;4;Woonplaatsen;389;Deurningen;
WP3256;4;Woonplaatsen;390;Deursen-Dennenburg;
WP1154;4;Woonplaatsen;391;Deurze;
WP2856;4;Woonplaatsen;392;Deventer;
WP2205;4;Woonplaatsen;393;Didam;
WP3259;4;Woonplaatsen;394;Dieden;
WP2144;4;Woonplaatsen;395;Diemen;
WP1441;4;Woonplaatsen;396;Diepenheim;
WP2857;4;Woonplaatsen;397;Diepenveen;
WP1504;4;Woonplaatsen;398;Dieren;
WP1308;4;Woonplaatsen;399;Diessen;
WP3107;4;Woonplaatsen;400;Diever;
WP3108;4;Woonplaatsen;401;Dieverbrug;
WP1548;4;Woonplaatsen;402;Diffelen;
WP2487;4;Woonplaatsen;403;Dijken;
WP1402;4;Woonplaatsen;404;Dinteloord;
WP1196;4;Woonplaatsen;405;Dinxperlo;
WP2152;4;Woonplaatsen;406;Diphoorn;
WP3289;4;Woonplaatsen;407;Dirkshorn;
WP2377;4;Woonplaatsen;408;Dirksland;
WP1094;4;Woonplaatsen;409;Dodewaard;
WP2100;4;Woonplaatsen;410;Doenrade;
WP2142;4;Woonplaatsen;411;Doesburg;
WP3246;4;Woonplaatsen;412;Doetinchem;
WP3514;4;Woonplaatsen;413;Doeveren;
WP2174;4;Woonplaatsen;414;Doezum;
WP3391;4;Woonplaatsen;415;Dokkum;
WP2822;4;Woonplaatsen;416;Den Dolder;
WP3109;4;Woonplaatsen;417;Doldersum;
WP2776;4;Woonplaatsen;418;Domburg;
WP2916;4;Woonplaatsen;419;Donderen;
WP2799;4;Woonplaatsen;420;Dongen;
WP1372;4;Woonplaatsen;421;Dongjum;
WP2488;4;Woonplaatsen;422;Doniaga;
WP1754;4;Woonplaatsen;423;Donkerbroek;
WP3339;4;Woonplaatsen;424;Doorn;
WP3134;4;Woonplaatsen;425;Doornenburg;
WP1846;4;Woonplaatsen;426;Doornspijk;
WP2986;4;Woonplaatsen;427;Doorwerth;
WP2351;4;Woonplaatsen;428;Dordrecht;
WP2959;4;Woonplaatsen;429;Dorst;
WP3279;4;Woonplaatsen;430;Drachten;
WP3344;4;Woonplaatsen;431;Drachten-Azeven;
WP3280;4;Woonplaatsen;432;Drachtstercompagnie;
WP2677;4;Woonplaatsen;433;Dreischor;
WP1520;4;Woonplaatsen;434;Drempt;
WP1771;4;Woonplaatsen;435;Dreumel;
WP3335;4;Woonplaatsen;436;Driebergen-Rijsenburg;
WP1422;4;Woonplaatsen;437;Drieborg;
WP2477;4;Woonplaatsen;438;Driebruggen;
WP2836;4;Woonplaatsen;439;Driehuis NH;
WP1886;4;Woonplaatsen;440;Driehuizen;
WP1863;4;Woonplaatsen;441;Driel;
WP1253;4;Woonplaatsen;442;Driewegen;
WP3268;4;Woonplaatsen;443;Driezum;
WP3009;4;Woonplaatsen;444;Drijber;
WP2574;4;Woonplaatsen;445;Drimmelen;
WP3176;4;Woonplaatsen;446;Drogeham;
WP3163;4;Woonplaatsen;447;Drogteropslagen;
WP1952;4;Woonplaatsen;448;Drongelen;
WP2729;4;Woonplaatsen;449;Dronryp;
WP2430;4;Woonplaatsen;450;Dronten;
WP1787;4;Woonplaatsen;451;Drouwen;
WP1788;4;Woonplaatsen;452;Drouwenermond;
WP1789;4;Woonplaatsen;453;Drouwenerveen;
WP3589;4;Woonplaatsen;454;Drunen;
WP2904;4;Woonplaatsen;455;Druten;
WP2096;4;Woonplaatsen;456;Duiven;
WP3568;4;Woonplaatsen;457;Duivendrecht;
WP2992;4;Woonplaatsen;458;Duizel;
WP2058;4;Woonplaatsen;459;Den Dungen;
WP2214;4;Woonplaatsen;460;Dussen;
WP3110;4;Woonplaatsen;461;Dwingeloo;
WP2524;5;Woonplaatsen;462;Eagum;
WP3388;5;Woonplaatsen;463;Eanjum;
WP2456;5;Woonplaatsen;464;Earnewâld;
WP2013;5;Woonplaatsen;465;Easterein;
WP2014;5;Woonplaatsen;466;Easterlittens;
WP2454;5;Woonplaatsen;467;Eastermar;
WP3407;5;Woonplaatsen;468;Easternijtsjerk;
WP2015;5;Woonplaatsen;469;Easterwierrum;
WP3408;5;Woonplaatsen;470;Eastrum;
WP2041;5;Woonplaatsen;471;Echt;
WP3524;5;Woonplaatsen;472;Echteld;
WP3164;5;Woonplaatsen;473;Echten;
WP2241;5;Woonplaatsen;474;Echten;
WP2242;5;Woonplaatsen;475;Echtenerbrug;
WP3374;5;Woonplaatsen;476;Eck en Wiel;
WP1693;5;Woonplaatsen;477;Eckelrade;
WP1747;5;Woonplaatsen;478;Edam;
WP2764;5;Woonplaatsen;479;Ede;
WP2769;5;Woonplaatsen;480;Ederveen;
WP2966;5;Woonplaatsen;481;Eede;
WP1336;5;Woonplaatsen;482;Eefde;
WP2909;5;Woonplaatsen;483;Eelde;
WP2911;5;Woonplaatsen;484;Eelderwolde;
WP2238;5;Woonplaatsen;485;Eemdijk;
WP1037;5;Woonplaatsen;486;Eemnes;
WP3473;5;Woonplaatsen;487;Eemshaven;
WP1634;5;Woonplaatsen;488;Een;
WP3415;5;Woonplaatsen;489;Eenrum;
WP3444;5;Woonplaatsen;490;Eenum;
WP1635;5;Woonplaatsen;491;Een-West;
WP1114;5;Woonplaatsen;492;Eerbeek;
WP2993;5;Woonplaatsen;493;Eersel;
WP1790;5;Woonplaatsen;494;Ees;
WP1791;5;Woonplaatsen;495;Eesergroen;
WP1792;5;Woonplaatsen;496;Eeserveen;
WP2243;5;Woonplaatsen;497;Eesterga;
WP2699;5;Woonplaatsen;498;Eesveen;
WP1953;5;Woonplaatsen;499;Eethen;
WP1155;5;Woonplaatsen;500;Eext;
WP1156;5;Woonplaatsen;501;Eexterveen;
WP1157;5;Woonplaatsen;502;Eexterveenschekanaal;
WP1158;5;Woonplaatsen;503;Eexterzandvoort;
WP3439;5;Woonplaatsen;504;Egchel;
WP3048;5;Woonplaatsen;505;Egmond aan den Hoef;
WP3049;5;Woonplaatsen;506;Egmond aan Zee;
WP3050;5;Woonplaatsen;507;Egmond-Binnen;
WP1662;5;Woonplaatsen;508;Eibergen;
WP1700;5;Woonplaatsen;509;Eijsden;
WP1101;5;Woonplaatsen;510;Eindhoven;
WP2810;5;Woonplaatsen;511;Einighausen;
WP1159;5;Woonplaatsen;512;Ekehaar;
WP1675;5;Woonplaatsen;513;Elahuizen;
WP1844;5;Woonplaatsen;514;Elburg;
WP1160;5;Woonplaatsen;515;Eldersloo;
WP1161;5;Woonplaatsen;516;Eleveld;
WP1811;5;Woonplaatsen;517;Elim;
WP1235;5;Woonplaatsen;518;Elkenrade;
WP2942;5;Woonplaatsen;519;Ell;
WP1503;5;Woonplaatsen;520;Ellecom;
WP2678;5;Woonplaatsen;521;Ellemeet;
WP1793;5;Woonplaatsen;522;Ellertshaar;
WP1254;5;Woonplaatsen;523;Ellewoutsdijk;
WP3010;5;Woonplaatsen;524;Elp;
WP2095;5;Woonplaatsen;525;Elsendorp;
WP3590;5;Woonplaatsen;526;Elshout;
WP1755;5;Woonplaatsen;527;Elsloo;
WP1914;5;Woonplaatsen;528;Elsloo;
WP2983;5;Woonplaatsen;529;Elspeet;
WP1864;5;Woonplaatsen;530;Elst;
WP1400;5;Woonplaatsen;531;Elst Ut;
WP1271;5;Woonplaatsen;532;Emmeloord;
WP1988;5;Woonplaatsen;533;Emmen;
WP1989;5;Woonplaatsen;534;Emmer-Compascuum;
WP1109;5;Woonplaatsen;535;Empe;
WP1346;5;Woonplaatsen;536;Emst;
WP2754;5;Woonplaatsen;537;Enkhuizen;
WP1276;5;Woonplaatsen;538;Ens;
WP1145;5;Woonplaatsen;539;Enschede;
WP3216;5;Woonplaatsen;540;Enspijk;
WP1088;5;Woonplaatsen;541;Enter;
WP2340;5;Woonplaatsen;542;Enumatil;
WP1344;5;Woonplaatsen;543;Epe;
WP1232;5;Woonplaatsen;544;Epen;
WP3474;5;Woonplaatsen;545;Eppenhuizen;
WP1337;5;Woonplaatsen;546;Epse;
WP1990;5;Woonplaatsen;547;Erica;
WP3375;5;Woonplaatsen;548;Erichem;
